hopper 		 0.3810 		 0.0105
stereotypical 		 0.3810 		 0.0210
mad 		 0.3810 		 0.0315
wouldn't 		 0.3812 		 0.0905
stock 		 0.3818 		 0.0275
thin 		 0.3820 		 0.0445
wait 		 0.3821 		 0.0615
sheriff 		 0.3824 		 0.0170
football 		 0.3824 		 0.0170
erotic 		 0.3824 		 0.0170
superficial 		 0.3824 		 0.0170
finished 		 0.3824 		 0.0170
mtv 		 0.3824 		 0.0170
everyone's 		 0.3824 		 0.0170
script 		 0.3829 		 0.2690
depressing 		 0.3830 		 0.0235
species 		 0.3830 		 0.0235
reason 		 0.3833 		 0.1800
partner 		 0.3837 		 0.0430
talents 		 0.3837 		 0.0430
accent 		 0.3837 		 0.0430
convenient 		 0.3846 		 0.0130
disease 		 0.3846 		 0.0130
1997's 		 0.3846 		 0.0130
predictably 		 0.3846 		 0.0130
coherent 		 0.3846 		 0.0130
fighter 		 0.3846 		 0.0130
sustain 		 0.3846 		 0.0130
mafia 		 0.3846 		 0.0130
pie 		 0.3846 		 0.0130
dealt 		 0.3846 		 0.0130
antics 		 0.3846 		 0.0195
cable 		 0.3846 		 0.0195
potential 		 0.3851 		 0.0740
wasn't 		 0.3852 		 0.1220
attempts 		 0.3854 		 0.0960
holes 		 0.3860 		 0.0285
double 		 0.3860 		 0.0285
looked 		 0.3861 		 0.0505
expert 		 0.3864 		 0.0220
sun 		 0.3871 		 0.0155
twin 		 0.3871 		 0.0155
fired 		 0.3871 		 0.0155
associated 		 0.3871 		 0.0155
earned 		 0.3871 		 0.0155
acceptable 		 0.3871 		 0.0155
wearing 		 0.3878 		 0.0245
hint 		 0.3878 		 0.0245
screenwriters 		 0.3881 		 0.0335
cares 		 0.3881 		 0.0335
talent 		 0.3886 		 0.0965
norm 		 0.3889 		 0.0090
repeat 		 0.3889 		 0.0090
earnest 		 0.3889 		 0.0090
cave 		 0.3889 		 0.0090
celluloid 		 0.3889 		 0.0090
lips 		 0.3889 		 0.0090
upside 		 0.3889 		 0.0090
informs 		 0.3889 		 0.0090
janeane 		 0.3889 		 0.0090
madison 		 0.3889 		 0.0090
ace 		 0.3889 		 0.0090
everett 		 0.3889 		 0.0090
exposition 		 0.3889 		 0.0090
ineffective 		 0.3889 		 0.0090
stuffed 		 0.3889 		 0.0090
shouts 		 0.3889 		 0.0090
legends 		 0.3889 		 0.0090
judd 		 0.3889 		 0.0090
billing 		 0.3889 		 0.0090
crashing 		 0.3889 		 0.0090
dig 		 0.3889 		 0.0090
norman 		 0.3889 		 0.0090
gross 		 0.3889 		 0.0180
loser 		 0.3889 		 0.0180
appearing 		 0.3889 		 0.0180
massive 		 0.3889 		 0.0180
devil 		 0.3889 		 0.0180
weak 		 0.3889 		 0.0450
explain 		 0.3895 		 0.0475
hoping 		 0.3896 		 0.0385
heavily 		 0.3898 		 0.0295
chief 		 0.3898 		 0.0295
selling 		 0.3902 		 0.0205
scream 		 0.3908 		 0.0435
fix 		 0.3913 		 0.0115
stomach 		 0.3913 		 0.0115
buried 		 0.3913 		 0.0115
cromwell 		 0.3913 		 0.0115
vampires 		 0.3913 		 0.0115
jersey 		 0.3913 		 0.0115
stereotype 		 0.3913 		 0.0115
moronic 		 0.3913 		 0.0115
patients 		 0.3913 		 0.0115
displayed 		 0.3913 		 0.0115
load 		 0.3913 		 0.0115
handling 		 0.3913 		 0.0115
nicolas 		 0.3913 		 0.0115
arthur 		 0.3913 		 0.0115
psychologist 		 0.3913 		 0.0115
tv's 		 0.3913 		 0.0230
investigation 		 0.3913 		 0.0230
capsule 		 0.3913 		 0.0230
somewhere 		 0.3917 		 0.0600
duo 		 0.3929 		 0.0140
mickey 		 0.3929 		 0.0140
repeated 		 0.3929 		 0.0140
remind 		 0.3929 		 0.0140
christopher 		 0.3929 		 0.0420
they'll 		 0.3939 		 0.0165
happily 		 0.3939 		 0.0165
upcoming 		 0.3939 		 0.0165
what's 		 0.3939 		 0.0990
include 		 0.3942 		 0.0520
video 		 0.3946 		 0.1115
clueless 		 0.3947 		 0.0190
bottom 		 0.3947 		 0.0380
totally 		 0.3950 		 0.0595
throws 		 0.3953 		 0.0215
dollar 		 0.3953 		 0.0215
throw 		 0.3953 		 0.0430
countless 		 0.3958 		 0.0240
eric 		 0.3958 		 0.0240
robin 		 0.3964 		 0.0555
luck 		 0.3966 		 0.0290
ugly 		 0.3968 		 0.0315
kiss 		 0.3968 		 0.0315
c 		 0.3968 		 0.0315
ten 		 0.3971 		 0.0680
shouldn't 		 0.3973 		 0.0365
product 		 0.3976 		 0.0415
whatever 		 0.3984 		 0.0640
apparently 		 0.3989 		 0.0915
except 		 0.3990 		 0.0965
nothing 		 0.3990 		 0.2945
fades 		 0.4000 		 0.0075
villainous 		 0.4000 		 0.0075
flavor 		 0.4000 		 0.0075
foolish 		 0.4000 		 0.0075
empathy 		 0.4000 		 0.0075
recommendation 		 0.4000 		 0.0075
beside 		 0.4000 		 0.0075
contrivances 		 0.4000 		 0.0075
daniels 		 0.4000 		 0.0075
unclear 		 0.4000 		 0.0075
vote 		 0.4000 		 0.0075
sentimentality 		 0.4000 		 0.0075
irresistible 		 0.4000 		 0.0075
vanessa 		 0.4000 		 0.0075
luc 		 0.4000 		 0.0075
correctly 		 0.4000 		 0.0075
renegade 		 0.4000 		 0.0075
insults 		 0.4000 		 0.0075
alley 		 0.4000 		 0.0075
fundamental 		 0.4000 		 0.0075
vain 		 0.4000 		 0.0075
helm 		 0.4000 		 0.0075
homicide 		 0.4000 		 0.0075
sounded 		 0.4000 		 0.0075
incarnation 		 0.4000 		 0.0075
we'd 		 0.4000 		 0.0075
mohr 		 0.4000 		 0.0075
hitchcock's 		 0.4000 		 0.0075
urgency 		 0.4000 		 0.0075
valley 		 0.4000 		 0.0075
aptly 		 0.4000 		 0.0075
percent 		 0.4000 		 0.0075
resemble 		 0.4000 		 0.0100
pressure 		 0.4000 		 0.0100
psychic 		 0.4000 		 0.0100
twilight 		 0.4000 		 0.0100
verhoeven 		 0.4000 		 0.0100
sketch 		 0.4000 		 0.0100
swallow 		 0.4000 		 0.0100
throwaway 		 0.4000 		 0.0100
swear 		 0.4000 		 0.0100
chest 		 0.4000 		 0.0100
attended 		 0.4000 		 0.0100
mortal 		 0.4000 		 0.0125
manic 		 0.4000 		 0.0125
awfully 		 0.4000 		 0.0125
quaid 		 0.4000 		 0.0125
rapidly 		 0.4000 		 0.0125
instances 		 0.4000 		 0.0125
walked 		 0.4000 		 0.0150
close-ups 		 0.4000 		 0.0150
fatal 		 0.4000 		 0.0150
fancy 		 0.4000 		 0.0150
con 		 0.4000 		 0.0175
token 		 0.4000 		 0.0175
super 		 0.4000 		 0.0175
gene 		 0.4000 		 0.0200
saves 		 0.4000 		 0.0200
chases 		 0.4000 		 0.0225
accidentally 		 0.4000 		 0.0275
logic 		 0.4000 		 0.0300
security 		 0.4000 		 0.0325
tried 		 0.4000 		 0.0450
least 		 0.4000 		 0.2650
you're 		 0.4008 		 0.1310
material 		 0.4020 		 0.1020
decided 		 0.4021 		 0.0485
barely 		 0.4021 		 0.0485
obvious 		 0.4024 		 0.1255
teenage 		 0.4024 		 0.0410
seriously 		 0.4027 		 0.0745
why 		 0.4028 		 0.2905
jason 		 0.4030 		 0.0335
rule 		 0.4035 		 0.0285
cop 		 0.4037 		 0.0545
theatre 		 0.4038 		 0.0260
endless 		 0.4038 		 0.0260
makers 		 0.4043 		 0.0235
wear 		 0.4043 		 0.0235
infamous 		 0.4048 		 0.0210
beast 		 0.4048 		 0.0210
delivered 		 0.4048 		 0.0210
executed 		 0.4048 		 0.0210
scenery 		 0.4048 		 0.0210
names 		 0.4048 		 0.0420
formula 		 0.4048 		 0.0420
stuck 		 0.4051 		 0.0395
laugh 		 0.4053 		 0.0950
fell 		 0.4054 		 0.0185
formulaic 		 0.4054 		 0.0185
stretch 		 0.4054 		 0.0185
settle 		 0.4054 		 0.0185
worthwhile 		 0.4054 		 0.0185
tv 		 0.4054 		 0.1110
they're 		 0.4055 		 0.1455
broken 		 0.4058 		 0.0345
kills 		 0.4058 		 0.0345
routine 		 0.4058 		 0.0345
check 		 0.4058 		 0.0345
couldn't 		 0.4059 		 0.0850
got 		 0.4062 		 0.1785
extent 		 0.4062 		 0.0160
phil 		 0.4062 		 0.0160
dozens 		 0.4062 		 0.0160
ruined 		 0.4062 		 0.0160
instinct 		 0.4062 		 0.0160
diamond 		 0.4062 		 0.0160
disaster 		 0.4070 		 0.0430
failed 		 0.4070 		 0.0430
possessed 		 0.4074 		 0.0135
inability 		 0.4074 		 0.0135
misses 		 0.4074 		 0.0135
make-up 		 0.4074 		 0.0135
offered 		 0.4074 		 0.0135
topic 		 0.4074 		 0.0135
spoof 		 0.4074 		 0.0135
ill 		 0.4074 		 0.0135
developments 		 0.4074 		 0.0135
problem 		 0.4074 		 0.1620
thinking 		 0.4076 		 0.0785
tries 		 0.4076 		 0.1570
silly 		 0.4080 		 0.0625
threatening 		 0.4082 		 0.0245
fair 		 0.4086 		 0.0465
boredom 		 0.4091 		 0.0110
shoulders 		 0.4091 		 0.0110
damage 		 0.4091 		 0.0110
quote 		 0.4091 		 0.0110
stood 		 0.4091 		 0.0110
nightmares 		 0.4091 		 0.0110
convention 		 0.4091 		 0.0110
molly 		 0.4091 		 0.0110
amusement 		 0.4091 		 0.0110
cook 		 0.4091 		 0.0110
pitch 		 0.4091 		 0.0110
broderick 		 0.4091 		 0.0110
puzzle 		 0.4091 		 0.0110
dismal 		 0.4091 		 0.0110
obnoxious 		 0.4091 		 0.0220
cops 		 0.4091 		 0.0330
killing 		 0.4091 		 0.0550
dog 		 0.4094 		 0.0635
speed 		 0.4098 		 0.0305
suits 		 0.4103 		 0.0195
straight 		 0.4103 		 0.0780
low 		 0.4105 		 0.0475
oh 		 0.4107 		 0.0840
plain 		 0.4110 		 0.0365
underwritten 		 0.4118 		 0.0085
teamed 		 0.4118 		 0.0085
demonstrated 		 0.4118 		 0.0085
jacket 		 0.4118 		 0.0085
syndrome 		 0.4118 		 0.0085
conceived 		 0.4118 		 0.0085
tops 		 0.4118 		 0.0085
superhero 		 0.4118 		 0.0085
recurring 		 0.4118 		 0.0085
rolls 		 0.4118 		 0.0085
fields 		 0.4118 		 0.0085
sporting 		 0.4118 		 0.0085
apes 		 0.4118 		 0.0085
usa 		 0.4118 		 0.0085
uncover 		 0.4118 		 0.0085
redman 		 0.4118 		 0.0085
relegated 		 0.4118 		 0.0085
oil 		 0.4118 		 0.0085
paragraph 		 0.4118 		 0.0085
doctors 		 0.4118 		 0.0085
grotesque 		 0.4118 		 0.0085
hooks 		 0.4118 		 0.0085
battlefield 		 0.4118 		 0.0085
exit 		 0.4118 		 0.0085
ally 		 0.4118 		 0.0085
trunk 		 0.4118 		 0.0085
ideas 		 0.4118 		 0.0595
confusing 		 0.4125 		 0.0400
dialogue 		 0.4127 		 0.1975
kill 		 0.4136 		 0.1100
thick 		 0.4138 		 0.0145
hostage 		 0.4138 		 0.0145
resulting 		 0.4138 		 0.0145
forgettable 		 0.4138 		 0.0145
bare 		 0.4138 		 0.0145
originality 		 0.4138 		 0.0290
sitting 		 0.4138 		 0.0435
suspense 		 0.4138 		 0.0725
fault 		 0.4143 		 0.0350
enormous 		 0.4146 		 0.0205
bathroom 		 0.4146 		 0.0205
jon 		 0.4151 		 0.0265
10 		 0.4153 		 0.0590
planet 		 0.4160 		 0.0625
expected 		 0.4160 		 0.0625
guessing 		 0.4167 		 0.0120
reasonable 		 0.4167 		 0.0120
absence 		 0.4167 		 0.0120
cousin 		 0.4167 		 0.0120
frustrating 		 0.4167 		 0.0120
engage 		 0.4167 		 0.0120
payoff 		 0.4167 		 0.0120
post 		 0.4167 		 0.0120
it'll 		 0.4167 		 0.0120
mild 		 0.4167 		 0.0120
viewer's 		 0.4167 		 0.0120
shut 		 0.4167 		 0.0180
rolling 		 0.4167 		 0.0240
girls 		 0.4167 		 0.0480
drive 		 0.4177 		 0.0395
car 		 0.4178 		 0.1125
weren't 		 0.4179 		 0.0335
sounds 		 0.4180 		 0.0610
figure 		 0.4182 		 0.0825
happens 		 0.4189 		 0.1110
pull 		 0.4190 		 0.0525
idea 		 0.4191 		 0.1515
macho 		 0.4194 		 0.0155
neat 		 0.4194 		 0.0155
k 		 0.4194 		 0.0155
aimed 		 0.4194 		 0.0155
catches 		 0.4194 		 0.0155
population 		 0.4194 		 0.0155
clumsy 		 0.4194 		 0.0155
toilet 		 0.4194 		 0.0155
plot 		 0.4194 		 0.4375
let's 		 0.4202 		 0.0595
sit 		 0.4206 		 0.0630
nor 		 0.4207 		 0.0820
! 		 0.4208 		 0.3315
sums 		 0.4211 		 0.0095
wheel 		 0.4211 		 0.0095
houses 		 0.4211 		 0.0095
resembling 		 0.4211 		 0.0095
examination 		 0.4211 		 0.0095
stated 		 0.4211 		 0.0095
dumped 		 0.4211 		 0.0095
copyright 		 0.4211 		 0.0095
paltrow 		 0.4211 		 0.0095
health 		 0.4211 		 0.0095
sylvester 		 0.4211 		 0.0095
compliment 		 0.4211 		 0.0095
elsewhere 		 0.4211 		 0.0095
accents 		 0.4211 		 0.0095
rain 		 0.4211 		 0.0190
3 		 0.4211 		 0.0570
appears 		 0.4218 		 0.1055
20 		 0.4219 		 0.0320
knew 		 0.4220 		 0.0545
dropped 		 0.4222 		 0.0225
johnny 		 0.4222 		 0.0225
knife 		 0.4231 		 0.0130
knock 		 0.4231 		 0.0130
intention 		 0.4231 		 0.0130
conscience 		 0.4231 		 0.0130
hopelessly 		 0.4231 		 0.0130
possibilities 		 0.4231 		 0.0130
lower 		 0.4231 		 0.0130
nostalgia 		 0.4231 		 0.0130
enemies 		 0.4231 		 0.0130
jet 		 0.4231 		 0.0130
co-star 		 0.4231 		 0.0130
invisible 		 0.4231 		 0.0130
performing 		 0.4231 		 0.0130
benefit 		 0.4231 		 0.0130
todd 		 0.4231 		 0.0130
pretty 		 0.4235 		 0.1960
else 		 0.4241 		 0.1580
* 		 0.4241 		 0.1120
spy 		 0.4242 		 0.0165
angel 		 0.4242 		 0.0165
wacky 		 0.4242 		 0.0165
evident 		 0.4242 		 0.0165
ran 		 0.4242 		 0.0165
5 		 0.4242 		 0.0330
add 		 0.4242 		 0.0825
cash 		 0.4247 		 0.0365
shallow 		 0.4247 		 0.0365
year's 		 0.4248 		 0.0565
didn't 		 0.4249 		 0.2130
paper 		 0.4250 		 0.0200
ironically 		 0.4250 		 0.0200
franchise 		 0.4250 		 0.0200
manage 		 0.4250 		 0.0400
mission 		 0.4250 		 0.0600
basically 		 0.4253 		 0.0870
trapped 		 0.4255 		 0.0235
location 		 0.4255 		 0.0235
bits 		 0.4255 		 0.0235
throwing 		 0.4255 		 0.0235
joel 		 0.4255 		 0.0235
development 		 0.4259 		 0.0540
unnecessary 		 0.4262 		 0.0305
i'd 		 0.4267 		 0.0750
machine 		 0.4268 		 0.0410
attack 		 0.4268 		 0.0410
budget 		 0.4273 		 0.0550
cooking 		 0.4286 		 0.0070
writer-director 		 0.4286 		 0.0070
maker 		 0.4286 		 0.0070
heartless 		 0.4286 		 0.0070
1999's 		 0.4286 		 0.0070
thankless 		 0.4286 		 0.0070
fighters 		 0.4286 		 0.0070
demand 		 0.4286 		 0.0070
advocate 		 0.4286 		 0.0070
terminally 		 0.4286 		 0.0070
trashy 		 0.4286 		 0.0070
outfit 		 0.4286 		 0.0070
tank 		 0.4286 		 0.0070
severely 		 0.4286 		 0.0070
gravity 		 0.4286 		 0.0070
pouring 		 0.4286 		 0.0070
1989 		 0.4286 		 0.0070
successes 		 0.4286 		 0.0070
marilyn 		 0.4286 		 0.0070
travolta's 		 0.4286 		 0.0070
volcano 		 0.4286 		 0.0070
crawl 		 0.4286 		 0.0070
mimi 		 0.4286 		 0.0070
fooled 		 0.4286 		 0.0070
pedestrian 		 0.4286 		 0.0070
lindo 		 0.4286 		 0.0070
reckless 		 0.4286 		 0.0070
killings 		 0.4286 		 0.0070
whiny 		 0.4286 		 0.0070
shaky 		 0.4286 		 0.0070
opponent 		 0.4286 		 0.0070
assuming 		 0.4286 		 0.0070
tiger 		 0.4286 		 0.0070
shell 		 0.4286 		 0.0070
approaching 		 0.4286 		 0.0070
phones 		 0.4286 		 0.0070
marine 		 0.4286 		 0.0070
brazil 		 0.4286 		 0.0070
eliminate 		 0.4286 		 0.0070
inconsistencies 		 0.4286 		 0.0070
resources 		 0.4286 		 0.0105
letters 		 0.4286 		 0.0105
dear 		 0.4286 		 0.0105
cue 		 0.4286 		 0.0105
prize 		 0.4286 		 0.0105
studying 		 0.4286 		 0.0105
competent 		 0.4286 		 0.0105
daddy 		 0.4286 		 0.0105
answered 		 0.4286 		 0.0105
logical 		 0.4286 		 0.0105
/ 		 0.4286 		 0.0105
murderous 		 0.4286 		 0.0105
grab 		 0.4286 		 0.0105
believability 		 0.4286 		 0.0105
tables 		 0.4286 		 0.0105
motive 		 0.4286 		 0.0105
val 		 0.4286 		 0.0105
stiff 		 0.4286 		 0.0105
diane 		 0.4286 		 0.0105
hat 		 0.4286 		 0.0140
funeral 		 0.4286 		 0.0140
williamson 		 0.4286 		 0.0140
donald 		 0.4286 		 0.0140
edited 		 0.4286 		 0.0175
inevitably 		 0.4286 		 0.0175
thief 		 0.4286 		 0.0175
hole 		 0.4286 		 0.0175
armageddon 		 0.4286 		 0.0175
metal 		 0.4286 		 0.0175
scare 		 0.4286 		 0.0210
extended 		 0.4286 		 0.0245
sleep 		 0.4286 		 0.0280
cliches 		 0.4286 		 0.0385
cameo 		 0.4286 		 0.0455
street 		 0.4286 		 0.0525
1 		 0.4286 		 0.0735
thriller 		 0.4286 		 0.0945
stuff 		 0.4294 		 0.0885
count 		 0.4304 		 0.0395
minutes 		 0.4304 		 0.2370
lines 		 0.4307 		 0.1335
mistake 		 0.4308 		 0.0325
acts 		 0.4308 		 0.0325
scientist 		 0.4310 		 0.0290
horse 		 0.4318 		 0.0220
rising 		 0.4318 		 0.0220
escapes 		 0.4318 		 0.0220
charge 		 0.4318 		 0.0220
screening 		 0.4318 		 0.0220
killed 		 0.4318 		 0.0880
obviously 		 0.4320 		 0.1030
pick 		 0.4321 		 0.0405
priest 		 0.4324 		 0.0185
honestly 		 0.4324 		 0.0185
followed 		 0.4328 		 0.0335
someone 		 0.4331 		 0.1570
blonde 		 0.4333 		 0.0150
coffee 		 0.4333 		 0.0150
hates 		 0.4333 		 0.0150
pet 		 0.4333 		 0.0150
performer 		 0.4333 		 0.0150
positive 		 0.4333 		 0.0300
evidence 		 0.4333 		 0.0300
yes 		 0.4333 		 0.1050
attempting 		 0.4340 		 0.0265
dollars 		 0.4342 		 0.0380
trust 		 0.4342 		 0.0380
standard 		 0.4343 		 0.0495
mean 		 0.4346 		 0.0955
row 		 0.4348 		 0.0115
beverly 		 0.4348 		 0.0115
shady 		 0.4348 		 0.0115
concern 		 0.4348 		 0.0115
monkey 		 0.4348 		 0.0115
runner 		 0.4348 		 0.0115
merit 		 0.4348 		 0.0115
absent 		 0.4348 		 0.0115
disco 		 0.4348 		 0.0115
ladies 		 0.4348 		 0.0115
horizon 		 0.4348 		 0.0115
astronaut 		 0.4348 		 0.0115
abyss 		 0.4348 		 0.0115
bus 		 0.4348 		 0.0230
should 		 0.4355 		 0.3215
bigger 		 0.4355 		 0.0310
paul 		 0.4356 		 0.0815
road 		 0.4356 		 0.0505
cgi 		 0.4359 		 0.0195
texas 		 0.4359 		 0.0195
walter 		 0.4359 		 0.0195
t 		 0.4359 		 0.0390
am 		 0.4359 		 0.0780
calls 		 0.4362 		 0.0470
there's 		 0.4365 		 0.3070
spends 		 0.4368 		 0.0435
wrong 		 0.4371 		 0.1510
leary 		 0.4375 		 0.0080
pretending 		 0.4375 		 0.0080
slow-motion 		 0.4375 		 0.0080
subsequently 		 0.4375 		 0.0080
confront 		 0.4375 		 0.0080
shades 		 0.4375 		 0.0080
tightly 		 0.4375 		 0.0080
rampant 		 0.4375 		 0.0080
operative 		 0.4375 		 0.0080
commitment 		 0.4375 		 0.0080
mean-spirited 		 0.4375 		 0.0080
'em 		 0.4375 		 0.0080
ricci 		 0.4375 		 0.0080
establish 		 0.4375 		 0.0080
chuck 		 0.4375 		 0.0080
activity 		 0.4375 		 0.0080
nerves 		 0.4375 		 0.0080
tagline 		 0.4375 		 0.0080
spacecraft 		 0.4375 		 0.0080
dante's 		 0.4375 		 0.0080
cheadle 		 0.4375 		 0.0080
brooklyn 		 0.4375 		 0.0080
posing 		 0.4375 		 0.0080
corpse 		 0.4375 		 0.0080
expressive 		 0.4375 		 0.0080
photographed 		 0.4375 		 0.0080
penchant 		 0.4375 		 0.0080
famke 		 0.4375 		 0.0080
funnier 		 0.4375 		 0.0160
examples 		 0.4375 		 0.0160
drop 		 0.4375 		 0.0240
talks 		 0.4375 		 0.0240
christmas 		 0.4375 		 0.0240
vegas 		 0.4375 		 0.0240
sign 		 0.4375 		 0.0400
give 		 0.4375 		 0.2240
hour 		 0.4386 		 0.1140
needed 		 0.4388 		 0.0490
cameos 		 0.4390 		 0.0205
storm 		 0.4390 		 0.0205
degree 		 0.4390 		 0.0205
baldwin 		 0.4390 		 0.0205
jumps 		 0.4390 		 0.0205
eating 		 0.4390 		 0.0205
chase 		 0.4390 		 0.0615
guns 		 0.4394 		 0.0330
pass 		 0.4396 		 0.0455
cost 		 0.4400 		 0.0125
guide 		 0.4400 		 0.0125
rachel 		 0.4400 		 0.0125
continually 		 0.4400 		 0.0125
friday 		 0.4400 		 0.0125
hitting 		 0.4400 		 0.0125
hughes 		 0.4400 		 0.0125
equivalent 		 0.4400 		 0.0125
catholic 		 0.4400 		 0.0125
obligatory 		 0.4400 		 0.0250
picks 		 0.4400 		 0.0250
practically 		 0.4400 		 0.0250
tommy 		 0.4400 		 0.0250
ok 		 0.4400 		 0.0375
watching 		 0.4404 		 0.2055
can't 		 0.4404 		 0.2475
i'm 		 0.4406 		 0.2020
exact 		 0.4407 		 0.0295
stick 		 0.4407 		 0.0295
haunted 		 0.4412 		 0.0170
pool 		 0.4412 		 0.0170
9 		 0.4412 		 0.0170
theory 		 0.4412 		 0.0170
card 		 0.4412 		 0.0170
pretentious 		 0.4412 		 0.0170
network 		 0.4412 		 0.0170
missed 		 0.4412 		 0.0340
falls 		 0.4413 		 0.1065
giant 		 0.4414 		 0.0555
called 		 0.4418 		 0.1460
everywhere 		 0.4419 		 0.0215
cat 		 0.4419 		 0.0215
dancing 		 0.4419 		 0.0215
william 		 0.4420 		 0.0690
either 		 0.4421 		 0.1640
press 		 0.4426 		 0.0305
fail 		 0.4426 		 0.0305
sexy 		 0.4426 		 0.0305
beat 		 0.4426 		 0.0305
giving 		 0.4427 		 0.0960
wondering 		 0.4429 		 0.0350
directly 		 0.4429 		 0.0350
players 		 0.4429 		 0.0350
2 		 0.4429 		 0.1095
flying 		 0.4430 		 0.0395
point 		 0.4431 		 0.2460
pair 		 0.4432 		 0.0440
appeal 		 0.4432 		 0.0440
thrown 		 0.4434 		 0.0530
scary 		 0.4434 		 0.0530
scott 		 0.4435 		 0.0575
care 		 0.4436 		 0.1285
? 		 0.4438 		 0.6140
kitchen 		 0.4444 		 0.0090
overblown 		 0.4444 		 0.0090
boils 		 0.4444 		 0.0090
ken 		 0.4444 		 0.0090
granger's 		 0.4444 		 0.0090
anticipation 		 0.4444 		 0.0090
minimum 		 0.4444 		 0.0090
killer's 		 0.4444 		 0.0090
catching 		 0.4444 		 0.0090
preparing 		 0.4444 		 0.0090
diabolical 		 0.4444 		 0.0090
sheen 		 0.4444 		 0.0090
borders 		 0.4444 		 0.0090
supply 		 0.4444 		 0.0090
1988 		 0.4444 		 0.0090
grandfather 		 0.4444 		 0.0090
property 		 0.4444 		 0.0090
habit 		 0.4444 		 0.0090
disappeared 		 0.4444 		 0.0090
plagued 		 0.4444 		 0.0090
barnes 		 0.4444 		 0.0090
egg 		 0.4444 		 0.0090
gwyneth 		 0.4444 		 0.0090
granger 		 0.4444 		 0.0090
summer's 		 0.4444 		 0.0090
neighborhood 		 0.4444 		 0.0090
speeches 		 0.4444 		 0.0090
muster 		 0.4444 		 0.0090
arc 		 0.4444 		 0.0090
institution 		 0.4444 		 0.0090
sharon 		 0.4444 		 0.0135
alternate 		 0.4444 		 0.0135
nose 		 0.4444 		 0.0135
comment 		 0.4444 		 0.0135
sits 		 0.4444 		 0.0135
bone 		 0.4444 		 0.0135
african 		 0.4444 		 0.0135
ignore 		 0.4444 		 0.0135
silence 		 0.4444 		 0.0180
kick 		 0.4444 		 0.0180
mask 		 0.4444 		 0.0180
packed 		 0.4444 		 0.0180
teeth 		 0.4444 		 0.0180
ain't 		 0.4444 		 0.0180
cars 		 0.4444 		 0.0225
corner 		 0.4444 		 0.0225
buddies 		 0.4444 		 0.0225
wears 		 0.4444 		 0.0270
max 		 0.4444 		 0.0270
willis 		 0.4444 		 0.0270
door 		 0.4444 		 0.0450
saw 		 0.4444 		 0.1035
guys 		 0.4450 		 0.1045
sequences 		 0.4453 		 0.1235
boss 		 0.4457 		 0.0460
editing 		 0.4457 		 0.0460
forgotten 		 0.4462 		 0.0325
hill 		 0.4464 		 0.0280
starting 		 0.4464 		 0.0280
studio 		 0.4466 		 0.0515
wooden 		 0.4468 		 0.0235
grant 		 0.4468 		 0.0235
kelly 		 0.4468 		 0.0235
-- 		 0.4470 		 0.1745
teen 		 0.4471 		 0.0425
set-up 		 0.4474 		 0.0190
soap 		 0.4474 		 0.0190
factor 		 0.4474 		 0.0190
hiding 		 0.4474 		 0.0190
lady 		 0.4474 		 0.0380
island 		 0.4474 		 0.0380
action 		 0.4476 		 0.2670
talented 		 0.4478 		 0.0670
answer 		 0.4479 		 0.0480
pay 		 0.4480 		 0.0625
menacing 		 0.4483 		 0.0145
box-office 		 0.4483 		 0.0145
blatant 		 0.4483 		 0.0145
concerns 		 0.4483 		 0.0145
nine 		 0.4483 		 0.0145
o 		 0.4483 		 0.0145
opportunities 		 0.4483 		 0.0145
jump 		 0.4483 		 0.0290
bright 		 0.4483 		 0.0435
middle 		 0.4483 		 0.0870
impossible 		 0.4485 		 0.0680
seemed 		 0.4489 		 0.0880
display 		 0.4490 		 0.0245
weekend 		 0.4490 		 0.0245
performers 		 0.4490 		 0.0245
villain 		 0.4493 		 0.0690
complete 		 0.4494 		 0.0890
better 		 0.4499 		 0.3390
ann 		 0.4500 		 0.0100
sorvino 		 0.4500 		 0.0100
bitch 		 0.4500 		 0.0100
someone's 		 0.4500 		 0.0100
pleasing 		 0.4500 		 0.0100
instincts 		 0.4500 		 0.0100
dressing 		 0.4500 		 0.0100
code 		 0.4500 		 0.0100
spaceship 		 0.4500 		 0.0100
depends 		 0.4500 		 0.0100
exploit 		 0.4500 		 0.0100
admission 		 0.4500 		 0.0100
poster 		 0.4500 		 0.0100
forgets 		 0.4500 		 0.0100
velvet 		 0.4500 		 0.0100
depp 		 0.4500 		 0.0100
dramatically 		 0.4500 		 0.0100
breathing 		 0.4500 		 0.0100
noteworthy 		 0.4500 		 0.0100
arrest 		 0.4500 		 0.0100
carpenter 		 0.4500 		 0.0100
candidate 		 0.4500 		 0.0100
shoots 		 0.4500 		 0.0200
stumbles 		 0.4500 		 0.0200
interaction 		 0.4500 		 0.0200
wood 		 0.4500 		 0.0200
occasional 		 0.4500 		 0.0300
screenwriter 		 0.4500 		 0.0600
survive 		 0.4507 		 0.0355
career 		 0.4510 		 0.1020
thought 		 0.4510 		 0.1530
anyone 		 0.4510 		 0.1785
steve 		 0.4513 		 0.0565
birthday 		 0.4516 		 0.0155
depressed 		 0.4516 		 0.0155
stunt 		 0.4516 		 0.0155
spark 		 0.4516 		 0.0155
beneath 		 0.4516 		 0.0155
military 		 0.4516 		 0.0310
